MappingName,OrthologID,GenomeName,GeneID,Annotation,GenomeID,Group,Clade,RefType
MIT0702_2608211636,60001830,MIT0702,2608211636,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608213330,60001830,MIT0702,2608213330,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608211838,60001830,MIT0702,2608211838,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608212960,60001830,MIT0702,2608212960,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608211633,60001830,MIT0702,2608211633,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608211720,60001830,MIT0702,2608211720,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608212939,60001830,MIT0702,2608212939,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608212327,60001888,MIT0702,2608212327,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608214092,60001888,MIT0702,2608214092,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608211439,60001888,MIT0702,2608211439,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608212326,60001888,MIT0702,2608212326,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0702_2608212182,60001888,MIT0702,2608212182,hypothetical protein,2606217681,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608215519,60001830,MIT0703,2608215519,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608214261,60001830,MIT0703,2608214261,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608214352,60001830,MIT0703,2608214352,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608216126,60001830,MIT0703,2608216126,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608214748,60001830,MIT0703,2608214748,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608214349,60001830,MIT0703,2608214349,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608216146,60001830,MIT0703,2608216146,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608215006,60001888,MIT0703,2608215006,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608215217,60001888,MIT0703,2608215217,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608215099,60001888,MIT0703,2608215099,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608215100,60001888,MIT0703,2608215100,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT0703_2608215481,60001888,MIT0703,2608215481,hypothetical protein,2606217682,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684585360,60001830,MIT1205,2684585360,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684585345,60001830,MIT1205,2684585345,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684584767,60001830,MIT1205,2684584767,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684586447,60001888,MIT1205,2684586447,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684585416,60001888,MIT1205,2684585416,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684585069,60001888,MIT1205,2684585069,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684585119,60001888,MIT1205,2684585119,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684585221,60001888,MIT1205,2684585221,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1205_2684583976,60001888,MIT1205,2684583976,hypothetical protein,2681813566,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684592137,60001830,MIT1227,2684592137,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684592986,60001830,MIT1227,2684592986,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684593286,60001830,MIT1227,2684593286,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684593288,60001888,MIT1227,2684593288,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684591274,60001888,MIT1227,2684591274,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684591269,60001888,MIT1227,2684591269,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684591740,60001888,MIT1227,2684591740,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684591743,60001888,MIT1227,2684591743,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684592680,60001888,MIT1227,2684592680,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684592239,60001888,MIT1227,2684592239,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684591449,60001888,MIT1227,2684591449,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1227_2684592681,60001888,MIT1227,2684592681,hypothetical protein,2681813569,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682167888,60001830,MIT1303,2682167888,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682167012,60001830,MIT1303,2682167012,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682165942,60001830,MIT1303,2682165942,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166116,60001830,MIT1303,2682166116,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166114,60001830,MIT1303,2682166114,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682168428,60001830,MIT1303,2682168428,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166115,60001830,MIT1303,2682166115,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682167867,60001830,MIT1303,2682167867,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682167444,60001830,MIT1303,2682167444,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166119,60001830,MIT1303,2682166119,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682167442,60001830,MIT1303,2682167442,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166557,60001830,MIT1303,2682166557,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682167347,60001888,MIT1303,2682167347,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166638,60001888,MIT1303,2682166638,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682168164,60001888,MIT1303,2682168164,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166309,60001888,MIT1303,2682166309,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682166315,60001888,MIT1303,2682166315,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1303_2682167346,60001888,MIT1303,2682167346,hypothetical protein,2681812923,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682170953,60001830,MIT1306,2682170953,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682169374,60001830,MIT1306,2682169374,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682170419,60001830,MIT1306,2682170419,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682170446,60001830,MIT1306,2682170446,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682169185,60001830,MIT1306,2682169185,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682168783,60001830,MIT1306,2682168783,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682169853,60001888,MIT1306,2682169853,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682169855,60001888,MIT1306,2682169855,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682168703,60001888,MIT1306,2682168703,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682169854,60001888,MIT1306,2682169854,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682171137,60001888,MIT1306,2682171137,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1306_2682168552,60001888,MIT1306,2682168552,hypothetical protein,2681812924,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172159,60001830,MIT1312,2682172159,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172963,60001830,MIT1312,2682172963,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172162,60001830,MIT1312,2682172162,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682171479,60001830,MIT1312,2682171479,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682171178,60001888,MIT1312,2682171178,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172009,60001888,MIT1312,2682172009,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682173863,60001888,MIT1312,2682173863,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172004,60001888,MIT1312,2682172004,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682171400,60001888,MIT1312,2682171400,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172779,60001888,MIT1312,2682172779,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682171215,60001888,MIT1312,2682171215,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172780,60001888,MIT1312,2682172780,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682172777,60001888,MIT1312,2682172777,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682173864,60001888,MIT1312,2682173864,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1312_2682171584,60001888,MIT1312,2682171584,hypothetical protein,2681812925,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174267,60001830,MIT1313,2682174267,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174693,60001830,MIT1313,2682174693,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174035,60001830,MIT1313,2682174035,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682173944,60001830,MIT1313,2682173944,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682176008,60001830,MIT1313,2682176008,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174681,60001830,MIT1313,2682174681,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174270,60001830,MIT1313,2682174270,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174217,60001888,MIT1313,2682174217,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174281,60001888,MIT1313,2682174281,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682176265,60001888,MIT1313,2682176265,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682175747,60001888,MIT1313,2682175747,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682176492,60001888,MIT1313,2682176492,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682176474,60001888,MIT1313,2682176474,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682176473,60001888,MIT1313,2682176473,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682176497,60001888,MIT1313,2682176497,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1313_2682174219,60001888,MIT1313,2682174219,hypothetical protein,2681812926,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682177437,60001830,MIT1318,2682177437,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682179027,60001830,MIT1318,2682179027,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682177025,60001830,MIT1318,2682177025,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176970,60001830,MIT1318,2682176970,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176735,60001830,MIT1318,2682176735,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682177449,60001830,MIT1318,2682177449,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682177222,60001830,MIT1318,2682177222,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176724,60001888,MIT1318,2682176724,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176663,60001888,MIT1318,2682176663,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176582,60001888,MIT1318,2682176582,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176664,60001888,MIT1318,2682176664,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682177998,60001888,MIT1318,2682177998,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176583,60001888,MIT1318,2682176583,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176602,60001888,MIT1318,2682176602,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682178775,60001888,MIT1318,2682178775,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176584,60001888,MIT1318,2682176584,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176661,60001888,MIT1318,2682176661,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1318_2682176578,60001888,MIT1318,2682176578,hypothetical protein,2681812927,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682180020,60001830,MIT1320,2682180020,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682180132,60001830,MIT1320,2682180132,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682179288,60001830,MIT1320,2682179288,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682179315,60001830,MIT1320,2682179315,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682179399,60001830,MIT1320,2682179399,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682179438,60001830,MIT1320,2682179438,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682179290,60001830,MIT1320,2682179290,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682180019,60001830,MIT1320,2682180019,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682181693,60001830,MIT1320,2682181693,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682179292,60001830,MIT1320,2682179292,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682181156,60001830,MIT1320,2682181156,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682179291,60001830,MIT1320,2682179291,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682181145,60001830,MIT1320,2682181145,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1320_2682180031,60001830,MIT1320,2682180031,hypothetical protein,2681812928,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682243008,60001830,MIT1323,2682243008,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682242563,60001830,MIT1323,2682242563,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682242289,60001830,MIT1323,2682242289,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682243672,60001830,MIT1323,2682243672,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682242997,60001830,MIT1323,2682242997,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682243195,60001830,MIT1323,2682243195,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682242564,60001830,MIT1323,2682242564,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682242561,60001830,MIT1323,2682242561,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682243452,60001888,MIT1323,2682243452,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682242791,60001888,MIT1323,2682242791,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682243214,60001888,MIT1323,2682243214,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682243215,60001888,MIT1323,2682243215,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682244389,60001888,MIT1323,2682244389,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1323_2682242265,60001888,MIT1323,2682242265,hypothetical protein,2681812948,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682246992,60001830,MIT1327,2682246992,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245512,60001830,MIT1327,2682245512,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682244988,60001830,MIT1327,2682244988,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245515,60001830,MIT1327,2682245515,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245630,60001888,MIT1327,2682245630,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682246801,60001888,MIT1327,2682246801,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245137,60001888,MIT1327,2682245137,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682246802,60001888,MIT1327,2682246802,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245377,60001888,MIT1327,2682245377,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245188,60001888,MIT1327,2682245188,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682246808,60001888,MIT1327,2682246808,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682246809,60001888,MIT1327,2682246809,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245202,60001888,MIT1327,2682245202,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245635,60001888,MIT1327,2682245635,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245140,60001888,MIT1327,2682245140,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245135,60001888,MIT1327,2682245135,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245384,60001888,MIT1327,2682245384,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1327_2682245379,60001888,MIT1327,2682245379,hypothetical protein,2681812949,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682247544,60001830,MIT1342,2682247544,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682248330,60001830,MIT1342,2682248330,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682248506,60001830,MIT1342,2682248506,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682248331,60001830,MIT1342,2682248331,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682248475,60001830,MIT1342,2682248475,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682247677,60001830,MIT1342,2682247677,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682248318,60001830,MIT1342,2682248318,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682247618,60001830,MIT1342,2682247618,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682247962,60001830,MIT1342,2682247962,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682250225,60001830,MIT1342,2682250225,hypothetical protein,2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1342_2682247553,60001883,MIT1342,2682247553,protein of unknown function (DUF4214),2681812950,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684605486,60001830,MIT1418,2684605486,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684604473,60001830,MIT1418,2684604473,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684605220,60001830,MIT1418,2684605220,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684605232,60001830,MIT1418,2684605232,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684604517,60001830,MIT1418,2684604517,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684604924,60001830,MIT1418,2684604924,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684605369,60001830,MIT1418,2684605369,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684606029,60001888,MIT1418,2684606029,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684604807,60001888,MIT1418,2684604807,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684605858,60001888,MIT1418,2684605858,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT1418_2684604806,60001888,MIT1418,2684604806,hypothetical protein,2681813575,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626315217,60001830,MIT9303,2626315217,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626314678,60001830,MIT9303,2626314678,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626314071,60001830,MIT9303,2626314071,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626316129,60001830,MIT9303,2626316129,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626314894,60001830,MIT9303,2626314894,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626314676,60001830,MIT9303,2626314676,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626315900,60001830,MIT9303,2626315900,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626315214,60001830,MIT9303,2626315214,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626315784,60001830,MIT9303,2626315784,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626315220,60001830,MIT9303,2626315220,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9303_2626315814,60001830,MIT9303,2626315814,hypothetical protein,2623620962,Prochlorococcus,LLIV,ISOLATE
MIT9313_2607823008,60001830,MIT9313,2607823008,hypothetical protein,2606217562,Prochlorococcus,LLIV,ISOLATE
MIT9313_2607822373,60001830,MIT9313,2607822373,hypothetical protein,2606217562,Prochlorococcus,LLIV,ISOLATE
MIT9313_2607823865,60001830,MIT9313,2607823865,hypothetical protein,2606217562,Prochlorococcus,LLIV,ISOLATE
MIT9313_2607824529,60001830,MIT9313,2607824529,hypothetical protein,2606217562,Prochlorococcus,LLIV,ISOLATE
AG-412-I05_2717693396,60001830,AG-412-I05,2717693396,hypothetical protein,2716884758,Prochlorococcus,LLIV,SAG
AG-412-I05_2717693848,60001830,AG-412-I05,2717693848,hypothetical protein,2716884758,Prochlorococcus,LLIV,SAG
AG-412-I05_2717692923,60001830,AG-412-I05,2717692923,hypothetical protein,2716884758,Prochlorococcus,LLIV,SAG
AG-412-I05_2717693423,60001830,AG-412-I05,2717693423,hypothetical protein,2716884758,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695012,60001830,AG-412-I20,2717695012,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717694664,60001830,AG-412-I20,2717694664,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695253,60001888,AG-412-I20,2717695253,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717694677,60001888,AG-412-I20,2717694677,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695414,60001888,AG-412-I20,2717695414,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695416,60001888,AG-412-I20,2717695416,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717694913,60001888,AG-412-I20,2717694913,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695352,60001888,AG-412-I20,2717695352,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695483,60001888,AG-412-I20,2717695483,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695154,60001888,AG-412-I20,2717695154,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695500,60001888,AG-412-I20,2717695500,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695521,60001888,AG-412-I20,2717695521,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695434,60001888,AG-412-I20,2717695434,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695415,60001888,AG-412-I20,2717695415,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-I20_2717695448,60002365,AG-412-I20,2717695448,hypothetical protein,2716884759,Prochlorococcus,LLIV,SAG
AG-412-L10_2717697954,60001830,AG-412-L10,2717697954,hypothetical protein,2716884761,Prochlorococcus,LLIV,SAG
AG-412-L10_2717697767,60001830,AG-412-L10,2717697767,hypothetical protein,2716884761,Prochlorococcus,LLIV,SAG
AG-412-L10_2717698063,60001830,AG-412-L10,2717698063,hypothetical protein,2716884761,Prochlorococcus,LLIV,SAG
AG-412-L10_2717697755,60001830,AG-412-L10,2717697755,hypothetical protein,2716884761,Prochlorococcus,LLIV,SAG
AG-412-L10_2717698551,60001830,AG-412-L10,2717698551,hypothetical protein,2716884761,Prochlorococcus,LLIV,SAG
AG-432-D09_2717345280,60001830,AG-432-D09,2717345280,hypothetical protein,2716884427,Prochlorococcus,LLIV,SAG
